"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Items/Ranged_weapons.d:623","Ich świst w powietrzu często ucisza spór, zanim do niego dojdzie.","Ihr Pfiff durch die Luft bringt oft Meinungsverschiedenheiten zum Schweigen, bevor sie beginnen.","","False","ItAm_Bolt_description_2","",""
"Content/Items/Weapons.d:10","Miecz Thorusa","Thorus Schwert","","False","Thorus_Schwert.name","",""
"Content/Items/Weapons.d:40","Gniew Innosa","Innos Zorn","","False","Innos_Zorn.name","",""
"Content/Items/Weapons.d:70","Miecz Blizny","Scars Schwert","","False","Scars_Schwert.name","",""
"Content/Items/Weapons.d:101","Miecz Arto","Artos Schwert","","False","Artos_Schwert.name","",""
"Content/Items/Weapons.d:131","Prawo Kruka","Rabenrecht","","False","Rabenrecht.name","",""
"Content/Items/Weapons.d:161","Cios łapą","Prankenhieb","","False","Prankenhieb.name","",""
"Content/Items/Weapons.d:189","Łuk Diego","Diegos Bogen","","","ItRw_Bow_Diego","",""
"Content/Items/Weapons.d:190","Ten mistrzowsko wykonany długi łuk jest zarówno symbolem przywództwa Diego, jak i orężem.","Dieser meisterhaft gefertigte Langbogen ist sowohl ein Symbol für Diegos Führung wie auch eine Waffe.","","","ItRw_Bow_Diego_description","",""
"Content/Items/Weapons.d:191","Ten mistrzowsko wykonany długi łuk jest zarówno","Dieser meisterhaft gefertigte Langbogen ist sowohl ein","","False","ItRw_Bow_Diego_description_1","",""
"Content/Items/Weapons.d:192","symbolem przywództwa Diego, jak i orężem.","Symbol für Diegos Führung wie auch eine Waffe.","","False","ItRw_Bow_Diego_description_2","",""
"Content/Items/Weapons.d:226","Miecz Świstaka","Whistlers Schwert","","False","Whistlers_Schwert.name","",""
"Content/Items/Weapons.d:259","Kostur Światła","Stab des Lichts","","False","Stab_des_Lichts.name","",""
"Content/Items/Weapons.d:289","Miecz Kaloma","Kaloms Schwert","","False","Kaloms_Schwert.name","",""
"Content/Items/Weapons.d:319","Negocjator Lestera","Lesters Streitschlichter","","False","Streitschlichter.name","",""
"Content/Items/Weapons.d:349","Czerwony Wiatr","Roter Wind","","False","Roter_Wind.name","",""
"Content/Items/Weapons.d:379","Pałka Namiba","Namibs Keule","","False","Namibs_Keule.name","",""
"Content/Items/Weapons.d:409","Pałka Oruna","Oruns Keule","","False","Oruns_Keule.name","",""
"Content/Items/Weapons.d:439","Pałka Fortuno","Fortunos Keule","","False","Fortunos_Keule.name","",""
"Content/Items/Weapons.d:473","Topór Lee","Lees Axt","","False","Lees_Axt.name","",""
"Content/Items/Weapons.d:502","Topór Orika","Oriks Axt","","False","Oriks_Axt.name","",""
"Content/Items/Weapons.d:532","Topór Torlofa","Torlofs Axt","","False","Torlofs_Axt.name","",""
"Content/Items/Weapons.d:562","Siekacz Corda","Cords Spalter","","False","Cords_Spalter.name","",""
"Content/Items/Weapons.d:593","Zemsta Gorna","Gorns Rache","","False","Gorns_Rache.name","",""
"Content/Items/Weapons.d:623","Topór Laresa","Lares Axt","","False","Lares_Axt.name","",""
"Content/Items/Weapons.d:654","Łuk Wilka","Wolfs Bogen","","False","Wolfs_Bogen.name","",""
"Content/Items/Weapons.d:683","Topór Silasa","Silas Axt","","False","Silas_Axt.name","",""
"Content/Items/Weapons.d:713","Berło","Herrscherstab","","False","Heerscherstab.name","",""
"Content/Items/NyrasPrologueDemake/Food.d:9","Ziemniak","Kartoffel","","","ItFo_Potato","",""
"Content/Items/NyrasPrologueDemake/Food.d:10","Bulwy, stanowiące podstawowy posiłek we wszystkich","Diese Knollen sind in allen Lagern ein Grundnahrungsmittel und","","False","ItFo_Potato_description_1","",""
"Content/Items/NyrasPrologueDemake/Food.d:11","obozach, zapewniają siłę górnikom z Kolonii.","sorgen dafür, dass die Arbeitskräfte der Kolonie stark bleiben.","","False","ItFo_Potato_description_2","",""
"Content/Items/NyrasPrologueDemake/Food.d:34","Gruszka","Birne","","","ItFo_Pear","",""
"Content/Items/NyrasPrologueDemake/Food.d:35","Słodkie owoce spoza bariery – smak domu","Süße Früchte von außen, ein Hauch von Heimat.","","","ItFo_Pear_description","",""
"Content/Items/NyrasPrologueDemake/MISC.d:3","Siekiera","Handaxt","","False","ItMw_1h_Misc_Axe.name","",""
"Content/Items/NyrasPrologueDemake/Written.d:1","Enigmatyczny obrazek o nieznanym przeznaczeniu, prawdopodobnie narysowany przez Jorika","Kryptisches Bild ohne erkennbaren Zweck. Wahrscheinlich von Jorik gezeichnet.","","","ItWr_Scroll_Mysteriousnote_Description","",""
"Content/Items/NyrasPrologueDemake/Written.d:2","Tajemnicza notatka","Mysteriöse Notiz","","","ItWr_Scroll_Mysteriousnote","",""
"Content/Items/NyrasPrologueDemake/Written.d:2","Enigmatyczny obrazek o nieznanym przeznaczeniu,","Kryptisches Bild ohne erkennbaren Zweck.","","False","ItWr_Scroll_Mysteriousnote_Description_1","",""
"Content/Items/NyrasPrologueDemake/Written.d:3","prawdopodobnie narysowany przez Jorika","Wahrscheinlich von Jorik gezeichnet.","","False","ItWr_Scroll_Mysteriousnote_Description_2","",""
